Country Name,Country Code,Series Name,Series Code,2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Honduras,HND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,4.651172067,5.267541253,9.578248846,16.94021888,28.93089914,52.80906136,76.65862687,101.3706519,112.473642,93.50217756,83.82310291,86.68153462,84.63214651,86.59296148,82.79219153,85.52647898,77.49076112,75.91082245,68.76918576,73.55959801
"Hong Kong SAR, China",HKG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,93.38396667,106.7196538,118.7675155,123.1715467,135.6800871,153.562659,164.2416608,177.5601144,193.3943064,213.1309854,226.5330395,232.6098087,230.6723731,226.0108938,236.4865739,246.5284142,265.9712453,286.2244771,291.4989659,319.4262706
Hungary,HUN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,67.85414098,78.51885074,86.45494989,92.51973936,99.09176258,109.8470378,121.954914,117.8236573,120.2766945,117.4485123,116.7030517,117.1374199,118.8347046,100.5722734,101.3947585,101.5946158,102.7165638,105.1259564,105.9697831,106.9277943
Iceland,ISL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,90.49333213,96.50415285,99.21603503,95.31357313,99.29358371,104.5678573,106.0453551,106.5605395,107.1447195,107.764655,109.7000115,109.9498803,112.9417905,115.9665922,119.6434051,116.7618266,116.5506905,114.5997217,114.9221778,118.0741761
India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.183633404,3.014994095,4.595760598,7.806770983,14.16357152,19.63701843,28.74616679,42.91212541,60.63048058,71.07565334,67.84853606,68.6455143,72.21351677,75.67324414,84.25058892,86.31708801,85.90350833,83.25286162,82.621059,81.98893361
Indonesia,IDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,5.31540109,8.290855733,13.42692564,20.5021492,27.52533357,39.76307645,59.08224127,67.92102195,86.58861927,101.095073,112.6850884,123.6702315,127.0667453,130.8216306,147.24962,164.5351584,119.6084851,126.5946679,130.8110952,133.6505363
"Iran, Islamic Rep.",IRN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,3.385178367,5.076729131,7.34948591,12.12624458,21.58558393,41.16460119,58.64831136,70.71192328,71.71155568,73.40951664,75.21235295,83.15971256,86.15521571,90.74220792,96.65573395,103.0079578,103.6264522,136.3859613,146.2076628,154.5542763
Iraq,IRQ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.076174971,0.295542957,2.060379308,5.341708352,32.33065128,48.92113772,59.99305711,66.4163539,74.41068611,78.81571413,79.00911537,91.45533767,89.8045005,88.87962046,86.43095061,84.33798585,89.9894631,89.56113197,88.05916556,93.60441472
Ireland,IRL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,77.03649835,88.41275114,95.7352192,103.6101966,110.7520628,114.0116573,113.3801112,104.5492103,103.9095077,107.9623924,109.8394365,106.3624033,106.283914,105.0634623,103.3786082,102.6618166,102.8335051,105.3980591,105.8205231,107.7677124
Isle of Man,IMN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,99.10827833,102.1997358,109.4901505,115.5325698,123.0045417,128.0494269,126.9626414,125.310742,124.3237822,123.3285463,121.5077872,122.9506712,120.806028,131.9966662,129.5500471,126.8464798,126.5301426,135.9213376,140.1086384,140.4485071
Italy,ITA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,94.9085968,98.85908053,108.4501955,122.8524954,137.6315822,152.7786988,152.5406123,151.1561311,156.5734737,159.9989834,161.4693276,160.6017791,149.0557814,145.5869288,142.9771615,139.776512,139.1884938,133.0713342,130.3870472,131.86107
Jamaica,JAM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,47.18957003,59.4622386,68.97655577,74.02186813,84.57016872,99.37472721,100.4407361,108.582825,116.3904918,107.2546492,98.37384145,102.6348215,107.934767,112.2660894,116.5786502,110.0715146,105.44623,107.4668426,101.8728665,102.7483172
Japan,JPN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,63.72129527,67.96345216,71.64805919,75.49704878,78.04871672,83.854384,86.1938134,90.7727623,96.23879646,103.7137488,110.3834252,115.827725,123.8316866,126.1756831,131.3864746,136.4176676,142.4668807,148.2722187,155.7389638,160.8817412
Jordan,JOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,23.11799075,24.5604987,29.35621517,55.25545854,71.48490967,73.71087407,80.10953926,88.70102642,95.50935775,105.2402538,124.5760215,134.0380157,128.1170096,145.3297924,98.53271402,94.98702055,83.47869848,72.70773421,63.94061117,65.26176509
Kazakhstan,KAZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,6.695367868,8.63173678,15.76480026,34.47824792,49.14277217,76.98720041,92.06036705,104.0288753,116.6874561,149.6645373,176.7855957,175.0568958,162.5461324,147.5074806,141.2436051,145.7470439,140.6055713,137.1299254,128.0024709,127.4765953
Kenya,KEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,3.621502166,4.711047036,7.31825995,12.86713923,19.8788531,29.83798266,41.60465635,47.97429887,60.14006827,65.86296741,70.28287597,71.06121963,73.38263833,80.50105901,81.39149513,87.47035459,99.09540718,107.0734925,118.1263492,122.7902388
Kiribati,KIR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.535714286,0.557782444,0.639133688,0.662157206,0.699419482,0.735308535,0.961852913,9.346579116,9.810639381,12.54926232,16.12643122,17.65053702,26.09035961,35.13071195,43.87704302,38.32023396,43.62598354,43.99352871,43.22257718,40.83989013
"Korea, Dem. People's Rep.",PRK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0.281760571,1.749620794,4.034895552,6.830664218,9.679295734,11.14377697,12.82761135,14.20265951,14.93161965,..,16.51301564,23.19515861,23.10188288
"Korea, Rep.",KOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,68.34749881,70.6603768,76.65647019,80.06403189,83.65798395,92.01288263,94.23198088,98.67498817,104.0034362,106.7865025,108.0393019,109.1472515,113.3160079,115.5716703,119.46123,123.581176,128.4051056,132.9873505,136.0094467,140.5658819
Kosovo,XKX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,32.30209935,32.30209935,32.30209935,32.30209935,32.30209935,32.30209935,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,59.93072067,67.57058985,82.4046195,61.82706206,49.90981248,56.90173287,56.58059624,93.66360823,135.1907482,156.9476673,150.2358261,175.7841316,202.0425438,196.0922731,189.2095892,173.0666459,164.4554959,164.9822792,155.2673535,162.7763396
Kyrgyz Republic,KGZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.056052928,2.722951647,5.126979739,10.4301966,24.04819332,40.95231026,63.49396632,82.87869511,96.20157578,113.0534607,120.7015687,117.7972956,130.0808662,128.1397232,126.5063102,138.3369764,140.3591937,136.3543926,132.4695239,130.3819712
Lao PDR,LAO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.983928046,1.97352289,3.539963389,11.23409141,16.97720022,24.47150868,32.95597261,51.92100072,63.31061777,85.42039479,66.06436451,69.88020438,69.02215871,54.91280264,57.44162039,53.04168369,51.54585373,64.29411986,63.34796067,64.95535792
Latvia,LVA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,39.42988912,53.15467354,67.89267501,83.80972937,99.08267704,101.8820773,106.8916096,108.3402116,109.7343364,111.1713483,128.1080484,125.917678,118.5456871,130.0230176,134.2946659,126.0509437,106.9512252,108.0924889,108.1340417,115.358508
Lebanon,LBN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,17.43112705,17.65802227,19.33298476,21.39882801,23.44201019,26.19756121,29.19625592,48.27817223,57.32143,68.51559229,72.51689104,68.40743516,69.92406534,72.78785236,68.33843563,72.00693309,74.34556707,73.29697162,75.72450204,76.67627276
Lesotho,LSO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,6.906165302,6.31952354,9.882874044,12.63188876,18.10585902,24.32384741,29.73492918,32.89917374,48.81717783,60.47837807,75.18379651,86.32341646,102.0783757,101.020571,106.485695,109.6832836,71.9803805,75.55517315,69.32469722,79.83391293
Liberia,LBR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.163366714,1.531518654,3.022310074,4.898482022,8.103265703,15.4979437,22.5859546,27.78600925,39.08769151,48.3273023,54.9409706,57.61452999,71.36477026,79.17908718,66.23325736,55.45558956,..,38.85431717,32.49086403,31.82876165
Libya,LBY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.295019024,2.291326463,8.791112958,34.25838979,65.75119238,73.80463552,118.4758613,149.9025894,167.8992629,161.5996556,163.3255932,171.0095584,139.3474723,157.4081087,121.9329674,94.38309282,..,173.5400713,174.6934374,206.7027087
Liechtenstein,LIE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,33.84085715,73.52941176,74.34402332,79.48154784,82.41852733,91.07539118,96.04519774,98.10791871,98.81422925,102.1581143,98.83848345,104.4041732,109.5859392,109.623879,117.7856364,122.4714949,123.8102721,124.0787901,126.1404686,126.0867338
Lithuania,LTU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,46.80495102,60.58800896,89.1476662,129.0471147,141.9895141,150.1054266,155.7707564,155.9984832,155.8123414,159.3007028,163.1312022,150.7823485,142.4940241,141.1735748,143.3251275,150.1602369,130.8936876,130.0157981,130.2002612,133.7323188
Luxembourg,LUX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,106.0745033,119.4189901,102.6676103,109.7104505,150.9301361,142.6433936,144.6887759,144.6166454,143.3727099,147.6194795,143.4857751,145.1703844,144.2986392,141.6910194,130.9674621,133.158472,131.3674819,131.9105832,132.9505076,137.0751156
"Macao SAR, China",MAC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,61.40971612,78.70378978,90.94063466,109.0334187,126.7972072,154.1387072,176.2814769,191.0386523,201.3757476,236.9854449,276.8618965,290.246118,307.2748098,308.1886876,314.3465329,320.5404246,335.0574739,420.8530977,412.9927856,185.6588995
Madagascar,MDG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.947075442,1.600434657,1.829445699,2.715327569,5.405022424,11.1298202,23.57089558,29.75693339,35.48710226,38.84334449,38.22393217,35.87033159,40.11353084,43.03168029,31.36331074,33.36129841,39.68745918,47.22673416,56.2228538,56.30041625
Malawi,MWI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.730171111,1.11775638,1.789774224,3.301776593,4.727462525,7.786705799,10.85490815,17.38343815,21.18001509,26.08970999,29.82362776,33.01165645,34.18209505,38.76692535,41.24175037,43.46753766,38.52869707,47.17691214,51.6315658,60.03162334
Malaysia,MYS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,37.49827327,44.96469217,57.67519655,75.39480725,73.42192752,86.17480992,100.1760536,106.8284441,117.9017242,125.6206583,139.3270554,142.7087288,146.794505,141.9557664,137.8669153,132.4079212,130.908501,135.9610804,131.6976181,140.5905675
Maldives,MDV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,14.33503031,22.36210829,37.48204439,66.32184432,86.21251205,96.43615091,129.3110665,131.1522847,136.7219435,141.6646192,144.6427327,156.0063185,159.7689676,169.8394332,178.7835827,190.5249745,175.1750865,164.1286164,139.513022,135.3978652
Mali,MLI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.384634048,2.003076446,3.190567687,5.781139195,11.10539388,17.97391391,23.63095724,29.67239609,47.91227225,67.4695104,88.48387499,116.1452168,133.9209668,125.3190059,108.1154139,114.0992437,110.1396447,111.4650138,119.2779414,111.0929919
Malta,MLT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,68.41109071,71.26528867,74.86998469,78.97944457,84.33187905,89.43144673,93.28353515,101.5843562,108.793686,123.1784046,123.800729,127.2274727,122.3518897,114.8018196,125.1793331,126.1236254,125.2767573,125.9617103,122.8511054,123.3832876
Marshall Islands,MHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.012918379,1.097388655,1.183062368,1.214664311,..,..,..,..,..,..,..,..,30.74237887,31.37016798,..,33.90764405,..,35.77177607,36.85447091,38.04994055
Mauritania,MRT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,8.762013578,12.17184599,17.7290523,24.75185569,34.40580547,44.8379075,64.70073014,65.67863996,81.1838474,94.05598186,110.7082451,106.5519286,97.6622448,92.35377146,89.19718946,97.93613675,106.9260114,107.4581053,129.1269247,141.1137094
Mauritius,MUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,28.16368605,37.22048715,43.80628289,52.21009055,61.07014177,73.08623436,80.99968331,84.91094394,92.79764363,100.6113964,115.290457,118.8200739,127.8525949,136.2793111,140.1951139,142.074747,148.0645463,143.9967785,147.3924126,151.765127
Mexico,MEX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,25.69264365,29.3838657,36.99151884,44.69619916,51.82629303,61.45672658,68.65461989,74.91580596,81.2063834,82.85839199,87.0169211,91.01095461,88.37316756,89.62827659,91.94482417,93.07232465,96.89668563,97.561569,97.53972081,99.81384101
"Micronesia, Fed. Sts.",FSM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.089292092,5.249318009,11.4700551,12.70416441,16.87745351,25.04838769,25.29805711,25.49412245,25.57720192,25.58232224,28.83897553,28.90433662,..,20.55964627,21.29796408,20.93090646,..,20.65039774,19.62428416,19.4464824
Moldova,MDA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,8.154633404,11.62540529,19.4465228,27.2355901,34.44683759,48.56606264,63.56631034,56.97862537,69.34374716,89.48951998,102.1981124,108.2043477,111.9756969,113.2956183,117.468078,117.8002494,115.7581058,116.2198572,110.876909,127.3941322
Monaco,MCO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,45.92725252,46.66728556,48.85841916,53.48620142,57.18971604,64.10457845,69.0477685,70.98546341,70.57086021,93.64854912,95.66282421,100.1072658,93.25671559,92.54624592,89.81953549,89.02386351,88.27945664,91.22158017,96.10801148,102.0171182
Mongolia,MNG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,8.658643792,12.6765679,16.89139537,21.7722345,30.02043202,45.84599655,66.9420518,84.33692877,92.89366961,107.229573,120.8733221,101.1398329,104.2861725,103.4878838,111.1573482,125.5209736,133.4403606,136.705791,132.467372,140.012223
Montenegro,MNE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,76.47930187,85.83355981,101.7605072,142.4226408,183.3878625,205.0386418,185.4070398,183.4653396,156.5227762,156.7802305,159.751787,158.981712,164.3464653,165.1820416,179.6504897,182.5833286,171.7021595,178.3957863
Morocco,MAR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,21.04470828,24.71174383,31.00385739,40.69143563,51.95551274,64.27130717,72.34623057,79.2717969,98.88351218,111.5066406,117.3709565,125.8279977,129.0186985,124.279337,118.1848162,123.4247246,124.1715549,127.9529984,133.893994,137.4592738
Mozambique,MOZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.362715891,2.271134555,3.594928531,7.44116826,11.28143823,14.47231559,20.16429783,26.61171939,31.3091043,33.06063053,35.95690082,49.11065305,70.98140522,75.00930402,54.25090462,41.56716262,47.83274319,48.7801676,49.59621356,42.66671846
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.103230987,0.141753867,0.195300032,0.269672968,0.445459947,0.511172861,0.753933666,1.024169005,1.202648548,2.497501633,7.426825561,13.48984154,56.83954844,79.62426697,97.48338233,91.69666523,116.0975729,154.4969145,147.0303762,126.2686102
Namibia,NAM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,7.94270661,11.6773562,14.7516817,22.86744121,30.64828714,39.78489599,51.60525706,78.89937715,92.89286276,102.9148729,99.0478761,123.7423736,119.0807762,111.7016048,114.4876454,113.3498609,114.6990872,115.4093117,116.4327399,115.2226488
Nauru,NRU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..,..,..,60.5409628,65.15608286,65.10915358,..,..,84.04112651,86.56116114,85.60178052,..,82.42664029,81.20178644,79.92327366
Nepal,NPL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.086376308,0.318760633,0.44907767,0.864809012,4.363299013,12.23679425,15.62410254,20.71222193,33.85504967,48.97778031,60.76911914,78.01707755,83.82947761,99.65856976,115.2869264,128.0766788,137.4358818,134.2096779,130.203706,127.2282803
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,75.3563546,81.84737461,91.38038468,97.3691093,105.9435391,117.6543655,125.3100554,121.8477658,115.4171328,118.7279121,117.4658849,115.4123066,115.3822493,122.1109286,121.9889276,119.3221581,122.1100816,125.3335923,122.8307665,125.0621654
New Caledonia,NCL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,34.72237293,41.38014786,48.79257822,55.44909784,63.10175667,70.71906066,77.63407975,81.5620914,84.46405484,85.35733598,85.1449676,87.01346628,86.5746907,91.96027304,..,..,..,91.10851024,90.78117198,90.34051425
New Zealand,NZL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,62.02223379,64.65269018,74.16558207,85.41463968,90.96435436,100.7038503,108.4446201,109.2290151,108.3670897,110.0137882,111.6027902,107.0856263,112.9769538,121.9886768,130.674682,134.8432405,130.5976242,121.2131234,123.2134933,113.9631575
Nicaragua,NIC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,4.511270761,8.767622846,13.71320868,20.52144966,33.09732772,44.62419926,54.64384473,57.95828815,67.66439527,81.16938965,97.03373143,111.2683166,113.8384416,115.3296496,121.2275335,126.2222916,113.2267851,86.86221512,88.25160841,97.10898703
Niger,NER,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.461934868,0.638449273,1.289911695,2.337407513,3.362299696,6.041130838,12.27826846,16.20534839,22.03703574,27.44227428,30.0513406,37.56084948,42.51700417,44.50986093,35.71309522,40.38511133,..,51.69473548,58.5157033,56.38600069
Nigeria,NGA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.210845315,2.365893711,6.68866615,13.23005515,22.39468915,27.24021429,41.33577643,47.58638737,54.23811186,57.51550468,66.31025547,72.82602613,77.46743354,81.97475275,81.80668821,74.89572893,87.06722748,90.79595497,98.03255552,91.43723303
North Macedonia,MKD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,17.69455383,37.46725237,47.47879688,54.41028893,60.73017035,86.12638998,94.3104945,92.98627421,102.8463178,105.5373638,106.4769433,106.4234629,105.6594552,98.8434801,97.17078414,95.07708173,93.16855383,90.86343805,88.20817101,92.29897353
Northern Mariana Islands,MNP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,22.20911848,24.95108681,28.47645275,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,83.50890769,88.95247425,98.52955299,102.8281314,104.4588097,106.9661048,109.2804594,110.8786963,114.5108913,115.5824466,115.509809,112.0335357,111.6785885,110.1059349,109.4141225,108.380522,107.6910276,107.9941993,108.285471,109.6884687
Oman,OMN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,19.82989972,24.89349023,32.96971561,53.09007343,70.44534978,94.08548532,117.0262559,138.0495907,151.4460942,147.92643,150.8732775,149.2089101,153.8060369,155.7561043,153.2914555,148.8216278,139.9674164,138.2321115,140.0686492,135.0769728
Pakistan,PAK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.040369219,1.440824446,2.9434214,7.324109273,19.37808733,34.55098392,47.3397604,49.62151862,51.00722535,54.83032062,59.42025439,62.20843608,65.19134199,59.67675827,63.92184347,66.79261828,70.07944774,74.07560451,77.3005648,81.55130785
Palau,PLW,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,12.38224775,19.73843058,19.71165922,30.51283344,42.54039452,55.20499845,61.0773741,67.69361521,78.27400216,84.67653509,95.57004346,100.786296,107.4061587,133.4326177,..,..,..,133.9584729,133.5410639,133.1557923
Panama,PAN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,16.8486602,21.76276901,38.84758508,52.89805885,64.55108304,87.73233237,112.0153602,170.4438993,183.417508,182.5975676,165.480489,162.3588926,177.5895959,145.1045438,127.7034008,128.909028,137.3834585,137.6404715,142.2454753,147.7006123
Papua New Guinea,PNG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.254556735,0.287310088,0.767674013,1.154056014,1.490708859,4.334592388,12.24434673,19.26304103,25.17486852,30.74307157,33.75051158,36.38292152,39.68382897,41.0035551,42.49834535,44.08217145,46.09170728,47.52430342,49.41720925,48.42485057
Paraguay,PRY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,31.53341939,33.0704465,32.29215977,34.45393525,58.41069259,83.97567218,102.5794009,98.52812081,102.6392137,111.7235159,114.6941362,117.4443175,119.9410874,119.974846,119.5138493,117.5106256,115.4634996,118.8639678,118.8308269,118.9635011
Peru,PER,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,8.43967421,10.60821354,14.67186871,19.83622779,32.13408596,53.90572862,72.73380352,85.14627675,99.60853686,110.1218612,98.78481683,99.18268397,105.0276552,111.4742209,118.631109,123.1285796,130.8994047,121.3854737,118.176464,127.8361756
Philippines,PHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,18.92463893,27.13864248,38.92784282,40.31821357,48.76907405,64.02850974,74.64704735,81.32235128,87.86246562,97.77022573,104.0252318,103.1328562,109.8700461,114.3710694,114.5140314,112.3979818,123.9757392,151.5865313,133.3257005,143.4358742
Poland,POL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,35.96216995,45.055754,59.84050126,75.60778279,95.32592008,107.4422651,114.0266842,116.2139851,121.6459352,129.8786171,140.0258516,147.5698282,147.4923404,141.4598694,137.5522178,130.9503547,125.3471416,125.7168536,128.4226449,132.058828
Portugal,PRT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,83.11831542,95.50631584,100.6625516,108.7804944,115.9569577,127.559973,132.7779993,111.3652914,115.3184225,116.7515206,113.2623797,114.5869644,114.2890262,113.0168861,111.9942091,114.1311837,115.2549871,115.7418865,115.078977,120.9425503
Puerto Rico,PRI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,42.9921585,44.67402476,48.41260381,52.38297449,57.99316323,64.40340728,67.69145568,72.53981075,78.9147271,84.20089424,83.37088585,85.34247962,90.13525243,91.64100665,94.73994535,100.6830426,100.3319104,102.4016319,106.8204687,112.4430134
Qatar,QAT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,37.39599487,50.30352987,63.02934401,84.45322902,90.61267314,102.6230363,98.97588897,121.0210188,127.6009277,127.6056981,136.4991656,162.6308707,149.2831674,154.912235,140.745486,147.0842119,142.6223429,139.5526559,137.6081235,144.2023856
Romania,ROU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,23.60165076,32.77218532,47.9837041,63.31296631,76.4775578,98.34059881,118.8007792,122.6405258,119.7922166,115.8242824,113.4223875,114.1701218,114.6238647,116.1454247,115.669301,113.7122045,115.4396415,116.1173683,116.1812357,118.6275646
Russian Federation,RUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,12.12593129,24.98783944,51.16733273,83.52351405,105.0701387,119.4978199,139.2838126,160.5071896,165.6610167,141.7866096,144.4957561,151.2556334,152.7878864,156.7665611,157.718498,156.187408,157.431312,164.3876311,163.5893357,168.9847242
Rwanda,RWA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.984089688,1.525678362,1.561343212,2.470314799,3.389414919,6.66938775,13.52113618,24.18673448,34.42380763,42.03670781,52.49608545,60.25535633,68.14488903,75.23533322,74.77669748,72.10934219,77.40789677,75.25147588,80.74026868,80.99152957
Samoa,WSM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.446712747,5.601792574,8.507334918,12.7235906,24.02589516,45.14957108,..,..,46.23161009,..,50.62587067,49.95873741,52.79816809,59.20145797,73.46748142,59.82324327,47.68694475,39.6404049,32.10362492,31.54083853
San Marino,SMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,59.91991133,59.08884305,58.72546661,58.11983191,58.04599619,57.61885948,79.48534202,96.42305216,96.76980511,109.1365091,108.656284,110.5002253,112.6119381,109.0974084,108.0865402,111.5809255,112.7181169,113.3770262,114.6822713,118.5325668
Sao Tome and Principe,STP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.321400685,3.134064333,4.911317273,7.392998516,11.11721225,17.72145191,29.051631,45.37691997,56.40228837,61.83375976,64.32678334,64.68359853,65.06427946,91.96863626,87.00838579,83.62158473,76.9409115,77.24220523,79.67535824,84.81983981
Saudi Arabia,SAU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,22.13620269,31.26548242,38.77879493,58.05554012,77.61139698,107.5754805,131.2079923,157.5083371,175.3178957,179.0988641,171.9576466,168.6778476,164.1527601,161.21011,143.4406683,117.5995716,117.9691219,115.2711969,120.052537,126.3611144
Senegal,SEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,5.436123348,7.498420624,10.48085228,15.76541839,26.48069595,31.3978306,45.39008866,56.59267039,66.58927184,72.63867013,86.68977306,96.60334847,102.9306512,104.2023505,102.9497559,103.9621401,106.3244864,111.7482578,116.079391,117.676782
Serbia,SRB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,51.17181283,73.72001754,89.37585492,114.2961107,130.6946168,135.3233088,136.0150378,141.0434365,127.1991843,128.668141,131.3531175,129.3835881,129.1774948,123.1427546,121.0748239,122.0477413,120.2168595,123.7205974
Seychelles,SYC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,54.26346245,58.89199923,64.17947447,68.47222384,80.76424052,87.49377293,104.2746865,121.5731078,127.2476409,134.9227834,143.1973895,141.4376409,154.4229141,149.3792825,151.0894655,164.3080248,173.563787,185.5593454,173.8823083,172.6683573
Sierra Leone,SLE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.303473543,2.115790837,..,..,..,13.06581196,16.56252155,18.53081915,31.07183217,32.31814728,32.55463913,57.43117807,66.61542977,77.33664462,83.79160527,86.29036859,80.84116316,83.63300421,83.60731215,97.70150515
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,79.3192099,84.63439691,93.4502185,100.9198005,106.7315594,127.0378465,132.5809637,137.4018501,143.0129038,147.5817519,149.9274113,154.0346262,145.4770145,145.7181198,148.123236,145.4058271,147.3617155,154.0006188,142.8931601,147.480416
